Mg2SiO3,,,,,,,Mg4SiO3,,,,,,Mg3SiO4,,,,
Energy,PDOS,,,,,,Energy,PDOS,,,,,Energy,PDOS,,,
eV,Mg 3s,Si 3p,O 2p,ISQ,,,eV,Mg 3s,Si 3p,O 2p,,,eV,Mg 3s,Si 3p,O 2p,ISQ
,,,,,,,,,,,,,,,,,
-21.40317,0.00129,0.06403,0.04423,0.004,,,-25.45468,3E-5,3E-5,4.2E-4,,,-19.09365,0.00436,0.00819,0.02736,0.01313
-21.36917,0.00131,0.0654,0.04479,0.00429,,,-25.41168,7E-5,8E-5,0.00103,,,-19.05865,0.00534,0.00762,0.02963,0.01612
-21.33517,0.00131,0.06578,0.04482,0.00458,,,-25.36968,1.7E-4,1.9E-4,0.00233,,,-19.02365,0.00639,0.00693,0.03178,0.0193
-21.30117,0.00131,0.06524,0.0444,0.00484,,,-25.32768,3.5E-4,4E-4,0.0049,,,-18.98865,0.00749,0.00631,0.03397,0.02266
-21.26717,0.00128,0.06391,0.04361,0.00506,,,-25.28468,6.7E-4,7.7E-4,0.00952,,,-18.95265,0.00867,0.00589,0.03633,0.02626
-21.23317,0.00125,0.06204,0.04257,0.00521,,,-25.24268,0.00121,0.00138,0.01714,,,-18.91765,0.00993,0.00584,0.03909,0.03016
-21.19917,0.00121,0.05984,0.04128,0.00526,,,-25.19968,0.00201,0.00229,0.02863,,,-18.88265,0.01131,0.00634,0.04234,0.03442
-21.16517,0.00116,0.05747,0.03981,0.0052,,,-25.15768,0.00311,0.00354,0.04458,,,-18.84765,0.01278,0.00763,0.04608,0.03904
-21.13117,0.00111,0.05507,0.03825,0.00503,,,-25.11468,0.0045,0.0051,0.06491,,,-18.81165,0.01436,0.00993,0.05027,0.04398
-21.09717,0.00105,0.05283,0.0367,0.00478,,,-25.07268,0.00609,0.00689,0.0888,,,-18.77665,0.01604,0.01362,0.05481,0.04924
-21.06417,0.00101,0.05088,0.03526,0.00447,,,-25.02968,0.00779,0.00876,0.11473,,,-18.74165,0.01783,0.01901,0.05964,0.05484
-21.03017,9.7E-4,0.04938,0.0341,0.00416,,,-24.98768,0.00944,0.01056,0.14106,,,-18.70565,0.01979,0.02644,0.06482,0.06092
-20.99617,9.4E-4,0.04838,0.03333,0.00388,,,-24.94468,0.01096,0.01214,0.16636,,,-18.67065,0.02201,0.03611,0.07049,0.06778
-20.96217,9.2E-4,0.04793,0.03304,0.00368,,,-24.90268,0.01229,0.01344,0.19021,,,-18.63565,0.02459,0.04806,0.07693,0.0757
-20.92817,9.2E-4,0.04797,0.03323,0.00359,,,-24.85968,0.01348,0.01446,0.21338,,,-18.60065,0.02759,0.06208,0.0844,0.085
-20.89417,9.4E-4,0.04841,0.03387,0.00364,,,-24.81768,0.01468,0.01529,0.23818,,,-18.56465,0.03105,0.07773,0.09316,0.09586
-20.86017,9.9E-4,0.04907,0.03485,0.00386,,,-24.77468,0.01612,0.01608,0.2681,,,-18.52965,0.03495,0.0944,0.10329,0.10832
-20.82617,0.00106,0.04972,0.03601,0.00426,,,-24.73268,0.01809,0.01701,0.30765,,,-18.49465,0.03922,0.11137,0.11472,0.12222
-20.79217,0.00119,0.05019,0.03718,0.00489,,,-24.69068,0.02088,0.01826,0.36158,,,-18.45965,0.04376,0.12802,0.1273,0.13728
-20.75817,0.0014,0.05034,0.03826,0.00581,,,-24.64768,0.02473,0.01998,0.43376,,,-18.42365,0.04842,0.14384,0.14069,0.15312
-20.72417,0.00173,0.05019,0.03924,0.00713,,,-24.60568,0.02974,0.02226,0.52583,,,-18.38865,0.05307,0.15868,0.15447,0.16928
-20.69017,0.00225,0.05001,0.04026,0.00902,,,-24.56268,0.03579,0.02512,0.63626,,,-18.35365,0.05756,0.17265,0.16815,0.18534
-20.65617,0.00301,0.0501,0.04164,0.01169,,,-24.52068,0.04258,0.02843,0.75946,,,-18.31865,0.06168,0.18615,0.18127,0.201
-20.62217,0.00411,0.05101,0.04381,0.01537,,,-24.47768,0.04958,0.03208,0.8876,,,-18.28265,0.06533,0.19985,0.19347,0.216
-20.58817,0.0056,0.05326,0.04722,0.02028,,,-24.43568,0.05623,0.03582,1.01168,,,-18.24765,0.06842,0.21463,0.20459,0.2304
-20.55417,0.00751,0.05727,0.05228,0.02656,,,-24.39268,0.06207,0.03954,1.12363,,,-18.21265,0.07092,0.23115,0.21487,0.2446
-20.52117,0.00985,0.06325,0.05923,0.03428,,,-24.35068,0.06682,0.04308,1.21868,,,-18.17665,0.07298,0.2504,0.2247,0.2594
-20.48717,0.01258,0.07126,0.06815,0.04338,,,-24.30768,0.07048,0.04642,1.29679,,,-18.14165,0.07482,0.27259,0.23468,0.2756
-20.45317,0.01564,0.0811,0.07897,0.05376,,,-24.26568,0.07333,0.04967,1.3626,,,-18.10665,0.07666,0.29831,0.24557,0.2934
-20.41917,0.01897,0.09245,0.09151,0.06522,,,-24.22268,0.07577,0.05293,1.42179,,,-18.07165,0.07862,0.32679,0.25772,0.3136
-20.38517,0.02249,0.10494,0.1055,0.07762,,,-24.18068,0.0782,0.05642,1.48295,,,-18.03565,0.0809,0.35807,0.27091,0.3356
-20.35117,0.02613,0.11806,0.12066,0.09076,,,-24.13868,0.08088,0.06024,1.55023,,,-18.00065,0.08332,0.39052,0.28499,0.3586
-20.31717,0.02981,0.13126,0.13649,0.10434,,,-24.09568,0.08384,0.06439,1.62468,,,-17.96565,0.0857,0.42299,0.29882,0.3818
-20.28317,0.03342,0.14381,0.15249,0.11794,,,-24.05368,0.0868,0.06876,1.70494,,,-17.93065,0.08768,0.45385,0.31131,0.4034
-20.24917,0.03679,0.15486,0.16779,0.13092,,,-24.01068,0.08944,0.07309,1.78594,,,-17.89465,0.08898,0.48056,0.32153,0.4218
-20.21517,0.03972,0.16346,0.18131,0.14248,,,-23.96868,0.09136,0.07707,1.86145,,,-17.85965,0.08934,0.50109,0.3285,0.436
-20.18117,0.042,0.16878,0.19208,0.15174,,,-23.92568,0.09248,0.08039,1.92801,,,-17.82465,0.0887,0.51348,0.33198,0.4446
-20.14717,0.04348,0.17019,0.19924,0.15798,,,-23.88368,0.0928,0.08287,1.98069,,,-17.78865,0.08714,0.51637,0.33178,0.4476
-20.11317,0.04404,0.16763,0.20243,0.16088,,,-23.84068,0.09256,0.08442,2.01837,,,-17.75365,0.085,0.50959,0.32875,0.4452
-20.07917,0.04376,0.16162,0.20182,0.16052,,,-23.79868,0.09208,0.08516,2.04017,,,-17.71865,0.08252,0.49414,0.32354,0.4382
-20.04517,0.0428,0.15318,0.19826,0.1576,,,-23.75568,0.09192,0.08537,2.04755,,,-17.68365,0.08006,0.47241,0.3172,0.4282
-20.01117,0.04144,0.14374,0.193,0.15312,,,-23.71368,0.09208,0.08532,2.04253,,,-17.64765,0.07788,0.44755,0.31059,0.4168
-19.97817,0.04,0.1348,0.18745,0.14828,,,-23.67068,0.09288,0.08522,2.02983,,,-17.61265,0.07598,0.4233,0.30442,0.4058
-19.94417,0.03876,0.12765,0.18295,0.14418,,,-23.62868,0.094,0.08535,2.01672,,,-17.57765,0.07428,0.40303,0.299,0.3964
-19.91017,0.03785,0.12322,0.18039,0.14164,,,-23.58568,0.09528,0.08582,2.01003,,,-17.54265,0.07268,0.38864,0.29437,0.3896
-19.87617,0.03737,0.12187,0.18021,0.14106,,,-23.54368,0.09664,0.08673,2.01631,,,-17.50665,0.07095,0.38169,0.29067,0.386
-19.84217,0.0373,0.12348,0.18234,0.1425,,,-23.50168,0.09784,0.08795,2.0367,,,-17.47165,0.06898,0.38215,0.2876,0.3856
-19.80817,0.03756,0.12765,0.18648,0.14576,,,-23.45868,0.09872,0.08932,2.06666,,,-17.43665,0.06674,0.3892,0.28544,0.3888
-19.77417,0.03805,0.13373,0.19206,0.15046,,,-23.41668,0.09928,0.09037,2.09683,,,-17.40165,0.06434,0.40189,0.28448,0.3952
-19.74017,0.03867,0.14116,0.19858,0.15622,,,-23.37368,0.0996,0.09076,2.11503,,,-17.36565,0.06201,0.4189,0.28518,0.4052
-19.70617,0.03936,0.14942,0.20563,0.16264,,,-23.33168,0.09952,0.09025,2.11108,,,-17.33065,0.06,0.43851,0.28787,0.4182
-19.67217,0.04004,0.15812,0.21285,0.16944,,,-23.28868,0.09936,0.08876,2.08347,,,-17.29565,0.05845,0.4588,0.29262,0.4336
-19.63817,0.04076,0.16698,0.21999,0.17632,,,-23.24668,0.09912,0.08658,2.03495,,,-17.25965,0.05743,0.47784,0.29882,0.4498
-19.60417,0.0414,0.1757,0.22692,0.18304,,,-23.20368,0.09888,0.08412,1.97806,,,-17.22465,0.05683,0.49286,0.3054,0.4652
-19.57017,0.04196,0.184,0.23345,0.18938,,,-23.16168,0.09864,0.08181,1.92297,,,-17.18965,0.05644,0.50163,0.31107,0.4774
-19.53617,0.04244,0.19151,0.23937,0.19506,,,-23.11868,0.09848,0.0799,1.87896,,,-17.15465,0.05609,0.50189,0.3145,0.4842
-19.50217,0.0428,0.19798,0.24439,0.19982,,,-23.07668,0.09816,0.0785,1.8495,,,-17.11865,0.05554,0.49302,0.31464,0.4848
-19.46917,0.04292,0.20322,0.24814,0.2034,,,-23.03368,0.09784,0.07753,1.83551,,,-17.08365,0.05476,0.47556,0.31152,0.4794
-19.43517,0.04288,0.20733,0.25044,0.2058,,,-22.99168,0.09736,0.07692,1.83792,,,-17.04865,0.0538,0.4519,0.306,0.4692
-19.40117,0.04256,0.21059,0.25111,0.2068,,,-22.94968,0.09696,0.07675,1.85835,,,-17.01365,0.05282,0.42544,0.29904,0.4566
-19.36717,0.04208,0.21346,0.25032,0.2068,,,-22.90668,0.09656,0.07726,1.90158,,,-16.97765,0.05198,0.3992,0.29192,0.4442
-19.33317,0.0414,0.21654,0.2485,0.2062,,,-22.86468,0.0964,0.07886,1.97007,,,-16.94265,0.05138,0.37659,0.28583,0.4334
-19.29917,0.04068,0.22038,0.2463,0.2056,,,-22.82168,0.09632,0.08191,2.06305,,,-16.90765,0.05104,0.35901,0.28126,0.4256
-19.26517,0.03992,0.22527,0.24456,0.2056,,,-22.77968,0.09624,0.08656,2.17449,,,-16.87265,0.05089,0.34683,0.27816,0.4206
-19.23117,0.03925,0.23136,0.24386,0.2066,,,-22.73668,0.096,0.09254,2.29129,,,-16.83665,0.0508,0.33943,0.27592,0.418
-19.19717,0.03868,0.23809,0.24465,0.2088,,,-22.69468,0.09552,0.09919,2.3937,,,-16.80165,0.05059,0.33594,0.27403,0.4166
-19.16317,0.03821,0.24517,0.247,0.2122,,,-22.65168,0.09464,0.10561,2.46433,,,-16.76665,0.05011,0.33471,0.27154,0.4154
-19.12917,0.0378,0.25155,0.25059,0.2164,,,-22.60968,0.09344,0.11081,2.48815,,,-16.73065,0.04921,0.3347,0.26802,0.4134
-19.09517,0.03741,0.25654,0.25492,0.2212,,,-22.56668,0.09192,0.11414,2.46049,,,-16.69565,0.04782,0.33486,0.26294,0.4102
-19.06117,0.03697,0.25958,0.25917,0.2254,,,-22.52468,0.09,0.11524,2.38695,,,-16.66065,0.04595,0.33498,0.2561,0.4054
-19.02717,0.03642,0.25968,0.2627,0.2288,,,-22.48168,0.08784,0.11443,2.28129,,,-16.62565,0.0437,0.3351,0.24806,0.3994
-18.99317,0.03574,0.25685,0.26476,0.2306,,,-22.43968,0.08544,0.11224,2.16176,,,-16.58965,0.04125,0.33529,0.23938,0.3932
-18.95917,0.0349,0.25115,0.265,0.2304,,,-22.39768,0.0828,0.10941,2.04659,,,-16.55465,0.0388,0.33604,0.23108,0.388
-18.92617,0.03389,0.24309,0.2631,0.2282,,,-22.35468,0.08032,0.10658,1.94931,,,-16.51965,0.03657,0.33805,0.22411,0.3848
-18.89217,0.03274,0.23316,0.25917,0.2242,,,-22.31268,0.07811,0.10428,1.8795,,,-16.48465,0.03471,0.34179,0.21924,0.3852
-18.85817,0.03146,0.22205,0.25327,0.2184,,,-22.26968,0.07662,0.10291,1.84491,,,-16.44865,0.0333,0.34729,0.21694,0.3896
-18.82417,0.03009,0.21047,0.24565,0.2112,,,-22.22768,0.07606,0.10272,1.84917,,,-16.41365,0.03232,0.35395,0.21702,0.3976
-18.79017,0.02863,0.19917,0.23657,0.203,,,-22.18468,0.07654,0.10383,1.89347,,,-16.37865,0.03174,0.36052,0.21898,0.4082
-18.75617,0.02712,0.18883,0.22626,0.19422,,,-22.14268,0.07791,0.10614,1.97463,,,-16.34265,0.03148,0.36497,0.22201,0.4196
-18.72217,0.02563,0.18026,0.21535,0.18542,,,-22.09968,0.07981,0.1093,2.08437,,,-16.30765,0.03146,0.36546,0.22515,0.4296
-18.68817,0.02422,0.17441,0.20463,0.17748,,,-22.05768,0.08168,0.11285,2.21025,,,-16.27265,0.03161,0.36014,0.22774,0.4362
-18.65417,0.023,0.17233,0.19533,0.17152,,,-22.01468,0.08312,0.11641,2.34053,,,-16.23765,0.03186,0.3476,0.229,0.4382
-18.62017,0.02212,0.17516,0.18909,0.16882,,,-21.97268,0.08368,0.11964,2.46656,,,-16.20165,0.03212,0.32841,0.22853,0.4348
-18.58617,0.0217,0.18383,0.18749,0.17068,,,-21.92968,0.08328,0.12258,2.58501,,,-16.16665,0.0323,0.30357,0.22639,0.4264
-18.55217,0.02185,0.19901,0.19193,0.17814,,,-21.88768,0.08192,0.12534,2.69686,,,-16.13165,0.03226,0.27565,0.2225,0.4142
-18.51817,0.02259,0.22072,0.2032,0.19168,,,-21.84468,0.0799,0.12811,2.80665,,,-16.09665,0.03194,0.24741,0.2171,0.3998
-18.48417,0.02388,0.24843,0.22124,0.211,,,-21.80268,0.07727,0.13104,2.91623,,,-16.06065,0.03129,0.22124,0.21084,0.385
-18.45017,0.02558,0.2806,0.2449,0.2352,,,-21.76068,0.07427,0.13427,3.02798,,,-16.02565,0.03032,0.19986,0.204,0.3716
-18.41617,0.02749,0.3154,0.27217,0.2624,,,-21.71768,0.07111,0.13788,3.14049,,,-15.99065,0.02909,0.18454,0.1974,0.361
-18.38317,0.02936,0.35012,0.30032,0.2902,,,-21.67568,0.06805,0.14207,3.2553,,,-15.95565,0.02769,0.17601,0.19132,0.3544
-18.34917,0.03095,0.38256,0.32653,0.3162,,,-21.63268,0.06538,0.14724,3.37541,,,-15.91965,0.02621,0.17415,0.18623,0.352
-18.31517,0.03205,0.40998,0.34828,0.3382,,,-21.59068,0.06343,0.15386,3.50168,,,-15.88465,0.02472,0.17812,0.18201,0.3534
-18.28117,0.03255,0.43088,0.36382,0.3548,,,-21.54768,0.06239,0.16233,3.63433,,,-15.84965,0.02322,0.1865,0.17849,0.358
-18.24717,0.03243,0.44485,0.37249,0.3654,,,-21.50568,0.06232,0.1728,3.76616,,,-15.81365,0.02174,0.19754,0.17531,0.3638
-18.21317,0.03175,0.45186,0.37459,0.37,,,-21.46268,0.06307,0.1848,3.88545,,,-15.77865,0.02027,0.20925,0.17184,0.3694
-18.17917,0.03063,0.45324,0.37145,0.3698,,,-21.42068,0.0643,0.19739,3.97334,,,-15.74365,0.01877,0.21981,0.16773,0.373
-18.14517,0.02924,0.45108,0.36474,0.3664,,,-21.37768,0.06557,0.20923,4.01213,,,-15.70865,0.01725,0.22725,0.16234,0.3728
-18.11117,0.02774,0.44718,0.3562,0.3614,,,-21.33568,0.06638,0.21888,3.98991,,,-15.67265,0.01571,0.2305,0.15552,0.3674
-18.07717,0.02624,0.44306,0.34735,0.3564,,,-21.29268,0.06639,0.22529,3.90396,,,-15.63765,0.01415,0.22855,0.14704,0.3562
-18.04317,0.02481,0.44034,0.33926,0.3526,,,-21.25068,0.06544,0.22807,3.76443,,,-15.60265,0.01259,0.22081,0.13683,0.3386
-18.00917,0.0235,0.43928,0.33254,0.3504,,,-21.20868,0.06362,0.22749,3.58796,,,-15.56765,0.01104,0.20788,0.12509,0.3154
-17.97517,0.02232,0.44021,0.32746,0.35,,,-21.16568,0.06121,0.22452,3.39692,,,-15.53165,0.00953,0.19048,0.11214,0.2872
-17.94117,0.02127,0.44276,0.324,0.3512,,,-21.12368,0.05859,0.22036,3.21132,,,-15.49665,0.00808,0.16965,0.0984,0.2554
-17.90717,0.02034,0.44639,0.322,0.3536,,,-21.08068,0.05616,0.21635,3.04808,,,-15.46165,0.00671,0.14692,0.08443,0.2218
-17.87417,0.01954,0.45087,0.32105,0.3568,,,-21.03868,0.05426,0.21355,2.9204,,,-15.42565,0.00546,0.12375,0.07074,0.18786
-17.84017,0.01886,0.45547,0.32076,0.3602,,,-20.99568,0.05315,0.2125,2.83686,,,-15.39065,0.00433,0.10141,0.0578,0.15526
-17.80617,0.01825,0.46032,0.32052,0.3634,,,-20.95368,0.05302,0.21327,2.80138,,,-15.35565,0.00334,0.0809,0.046,0.12504
-17.77217,0.0177,0.46492,0.31977,0.3662,,,-20.91068,0.05394,0.21524,2.81327,,,-15.32065,0.00251,0.06282,0.03559,0.09802
-17.73817,0.01716,0.46995,0.31807,0.3686,,,-20.86868,0.05576,0.21733,2.8646,,,-15.28465,0.00183,0.04745,0.02673,0.07466
-17.70417,0.0166,0.47551,0.31532,0.3712,,,-20.82568,0.05817,0.21838,2.94264,,,-15.24965,0.00131,0.03482,0.0195,0.05512
-17.67017,0.016,0.48184,0.31171,0.3738,,,-20.78368,0.06069,0.21734,3.0283,,,-15.21465,9.4E-4,0.0248,0.01385,0.03936
-17.63617,0.01536,0.48945,0.30779,0.3772,,,-20.74068,0.0628,0.21362,3.10471,,,-15.17965,7.4E-4,0.01709,0.00971,0.02708
-17.60217,0.0147,0.49813,0.30415,0.3814,,,-20.69868,0.06407,0.20735,3.15628,,,-15.14365,7.3E-4,0.01147,0.00699,0.01792
-17.56817,0.01404,0.50719,0.30111,0.386,,,-20.65568,0.06428,0.19914,3.17573,,,-15.10865,9.5E-4,0.00758,0.00566,0.01136
-17.53417,0.01338,0.51502,0.29868,0.3904,,,-20.61368,0.06349,0.19001,3.16606,,,-15.07365,0.00146,0.00515,0.00572,0.00689
-17.50017,0.01273,0.51975,0.29627,0.393,,,-20.57168,0.06202,0.18106,3.13934,,,-15.03865,0.00237,0.0039,0.00727,0.00398
-17.46617,0.01206,0.51931,0.29295,0.3924,,,-20.52868,0.06035,0.17333,3.11423,,,-15.00265,0.00378,0.00366,0.01044,0.0022
-17.43217,0.01134,0.51207,0.28778,0.387,,,-20.48668,0.05892,0.16746,3.11086,,,-14.96765,0.00578,0.00423,0.01539,0.00116
-17.39817,0.01056,0.49675,0.28009,0.3762,,,-20.44368,0.05798,0.16378,3.14104,,,-14.93265,0.00843,0.0055,0.02219,6E-4
-17.36417,0.00971,0.47418,0.26978,0.36,,,-20.40168,0.0575,0.16213,3.20418,,,-14.89665,0.0117,0.00732,0.03073,3.2E-4
-17.33117,0.00883,0.44542,0.25741,0.3392,,,-20.35868,0.05714,0.16185,3.28408,,,-14.86165,0.01549,0.00956,0.04076,1.9E-4
-17.29717,0.00796,0.41301,0.24411,0.3158,,,-20.31668,0.05639,0.16201,3.35428,,,-14.82665,0.01965,0.01206,0.05183,1.4E-4
-17.26317,0.00716,0.37992,0.23118,0.2914,,,-20.27368,0.05484,0.16139,3.38312,,,-14.79165,0.02398,0.0147,0.06346,1.3E-4
-17.22917,0.00648,0.34855,0.21993,0.2682,,,-20.23168,0.05226,0.15911,3.34738,,,-14.75565,0.02837,0.01737,0.07535,1.4E-4
-17.19517,0.00596,0.32094,0.2111,0.2476,,,-20.18868,0.04873,0.15466,3.24188,,,-14.72065,0.03277,0.02002,0.08746,1.5E-4
-17.16117,0.00563,0.29824,0.20517,0.23,,,-20.14668,0.04464,0.14836,3.07916,,,-14.68565,0.03727,0.02274,0.09998,1.7E-4
-17.12717,0.00548,0.28032,0.20196,0.216,,,-20.10368,0.04046,0.14107,2.8853,,,-14.65065,0.04198,0.02557,0.1133,1.9E-4
-17.09317,0.00549,0.26699,0.20103,0.205,,,-20.06168,0.03663,0.13406,2.69206,,,-14.61465,0.04701,0.02859,0.12771,2.1E-4
-17.05917,0.00563,0.25743,0.20175,0.19652,,,-20.01968,0.03342,0.12857,2.52654,,,-14.57965,0.05226,0.03178,0.14296,2.4E-4
-17.02517,0.00586,0.25074,0.2035,0.19004,,,-19.97668,0.03088,0.12545,2.40393,,,-14.54465,0.05745,0.03498,0.15817,2.7E-4
-16.99117,0.00612,0.24603,0.20571,0.18492,,,-19.93468,0.02897,0.12488,2.32506,,,-14.50965,0.06204,0.03788,0.17194,3.1E-4
-16.95717,0.00637,0.24255,0.20794,0.18058,,,-19.89168,0.02756,0.12643,2.28346,,,-14.47365,0.06554,0.04021,0.18295,3.5E-4
-16.92317,0.00658,0.23946,0.20981,0.1765,,,-19.84968,0.02655,0.1291,2.26565,,,-14.43865,0.06753,0.04173,0.19003,4.1E-4
-16.88917,0.00671,0.2361,0.21101,0.17208,,,-19.80668,0.02586,0.13185,2.25647,,,-14.40365,0.06795,0.04244,0.19297,4.7E-4
-16.85517,0.00674,0.23186,0.21132,0.1668,,,-19.76468,0.0254,0.13383,2.24297,,,-14.36765,0.06706,0.04255,0.19271,5.6E-4
-16.82117,0.00668,0.22632,0.21065,0.16024,,,-19.72168,0.02508,0.13474,2.2181,,,-14.33265,0.06543,0.04241,0.1909,6.7E-4
-16.78817,0.0065,0.21942,0.20908,0.15224,,,-19.67968,0.02479,0.13487,2.1795,,,-14.29765,0.06378,0.04247,0.18952,8.1E-4
-16.75417,0.00624,0.21154,0.20697,0.143,,,-19.63668,0.02443,0.13484,2.13146,,,-14.26265,0.06268,0.04307,0.19024,0.001
-16.72017,0.00592,0.20342,0.20498,0.13308,,,-19.59468,0.0239,0.13513,2.0817,,,-14.22665,0.06249,0.04436,0.19381,0.00124
-16.68617,0.00555,0.19609,0.20384,0.12326,,,-19.55168,0.02319,0.13592,2.03843,,,-14.19165,0.06323,0.04626,0.20021,0.00151
-16.65217,0.00517,0.19048,0.20416,0.11438,,,-19.50968,0.02234,0.13678,2.00752,,,-14.15665,0.06484,0.04866,0.20914,0.00183
-16.61817,0.0048,0.18723,0.20621,0.10718,,,-19.46668,0.02142,0.13704,1.99325,,,-14.12165,0.06716,0.05141,0.22014,0.00218
-16.58417,0.00446,0.18638,0.2097,0.102,,,-19.42468,0.02063,0.13588,1.99361,,,-14.08565,0.0702,0.05443,0.23331,0.00256
-16.55017,0.00413,0.18745,0.21387,0.09878,,,-19.38268,0.02014,0.13293,2.0068,,,-14.05065,0.07412,0.05781,0.24924,0.00296
-16.51617,0.00383,0.18941,0.21765,0.09712,,,-19.33968,0.02019,0.12836,2.03264,,,-14.01565,0.07926,0.06172,0.2691,0.00337
-16.48217,0.00354,0.19105,0.21981,0.09628,,,-19.29768,0.02101,0.12305,2.07276,,,-13.97965,0.08592,0.0663,0.29393,0.00377
-16.44817,0.00325,0.19119,0.21936,0.09548,,,-19.25468,0.02273,0.11832,2.1308,,,-13.94465,0.0943,0.07151,0.32448,0.00415
-16.41417,0.00295,0.18899,0.21571,0.094,,,-19.21268,0.02535,0.11552,2.21194,,,-13.90965,0.10438,0.07719,0.36079,0.00452
-16.38017,0.00266,0.18397,0.20874,0.09134,,,-19.16968,0.02869,0.11565,2.31746,,,-13.87465,0.11602,0.08296,0.40213,0.00487
-16.34617,0.00237,0.17609,0.19878,0.08728,,,-19.12768,0.03236,0.11913,2.4467,,,-13.83865,0.12876,0.08842,0.44738,0.00524
-16.31217,0.00212,0.16577,0.18661,0.08186,,,-19.08468,0.03588,0.12568,2.59516,,,-13.80365,0.14226,0.0933,0.49565,0.00566
-16.27917,0.00192,0.15369,0.17321,0.07544,,,-19.04268,0.03881,0.13456,2.7567,,,-13.76865,0.15602,0.09741,0.54613,0.00615
-16.24517,0.00183,0.14082,0.15986,0.06854,,,-18.99968,0.0408,0.1448,2.9244,,,-13.73365,0.16966,0.10094,0.59808,0.00676
-16.21117,0.00187,0.12815,0.14787,0.06174,,,-18.95768,0.04172,0.15542,3.08812,,,-13.69765,0.1828,0.10431,0.6516,0.00751
-16.17717,0.00211,0.11654,0.13854,0.05562,,,-18.91468,0.04155,0.1653,3.23581,,,-13.66265,0.19522,0.10806,0.70656,0.00843
-16.14317,0.00259,0.10665,0.13284,0.05052,,,-18.87268,0.04043,0.17356,3.3514,,,-13.62765,0.20668,0.11286,0.7632,0.00958
-16.10917,0.00338,0.09878,0.13139,0.04662,,,-18.83068,0.03851,0.1794,3.41958,,,-13.59265,0.2172,0.11927,0.82184,0.01098
-16.07517,0.00448,0.09279,0.13428,0.0438,,,-18.78768,0.03598,0.18229,3.42999,,,-13.55665,0.22678,0.12782,0.88296,0.01268
-16.04117,0.00592,0.08837,0.1409,0.04188,,,-18.74568,0.03308,0.18215,3.38163,,,-13.52165,0.2356,0.13864,0.94656,0.0147
-16.00717,0.00765,0.08494,0.1501,0.04054,,,-18.70268,0.03005,0.17923,3.28352,,,-13.48665,0.24366,0.1516,1.01288,0.01699
-15.97317,0.00964,0.08186,0.16033,0.0395,,,-18.66068,0.02715,0.17386,3.14995,,,-13.45065,0.2511,0.16619,1.08072,0.01949
-15.93917,0.01183,0.07864,0.16991,0.0385,,,-18.61768,0.02462,0.16632,2.99516,,,-13.41565,0.2577,0.18151,1.14864,0.02206
-15.90517,0.0142,0.07481,0.17726,0.03734,,,-18.57568,0.0226,0.15685,2.831,,,-13.38065,0.2633,0.19646,1.21424,0.0246
-15.87117,0.01674,0.07019,0.18124,0.03582,,,-18.53268,0.02116,0.14545,2.66326,,,-13.34565,0.26762,0.20996,1.27472,0.02698
-15.83717,0.0195,0.06471,0.18141,0.0338,,,-18.49068,0.02026,0.13245,2.49583,,,-13.30965,0.27066,0.22126,1.32856,0.0291
-15.80317,0.02256,0.05845,0.17806,0.0312,,,-18.44768,0.01982,0.11847,2.33315,,,-13.27465,0.27256,0.22994,1.37504,0.03092
-15.76917,0.02597,0.05179,0.17224,0.02812,,,-18.40568,0.0197,0.10456,2.18148,,,-13.23965,0.27376,0.23616,1.4152,0.0325
-15.73617,0.02972,0.04516,0.16535,0.02476,,,-18.36268,0.01984,0.09192,2.05223,,,-13.20465,0.27484,0.2405,1.45192,0.03382
-15.70217,0.03377,0.03911,0.1592,0.02144,,,-18.32068,0.02019,0.0817,1.95686,,,-13.16865,0.27634,0.24368,1.48864,0.03498
-15.66817,0.03797,0.0342,0.15544,0.0186,,,-18.27768,0.02077,0.07464,1.90218,,,-13.13365,0.27884,0.24652,1.52936,0.03596
-15.63417,0.04216,0.0309,0.15564,0.01669,,,-18.23568,0.02162,0.07079,1.8873,,,-13.09865,0.28256,0.24961,1.57704,0.03686
-15.60017,0.04612,0.02961,0.1611,0.01608,,,-18.19368,0.02282,0.06977,1.9041,,,-13.06265,0.28764,0.25332,1.6336,0.0377
-15.56617,0.04988,0.03053,0.17295,0.01703,,,-18.15068,0.02438,0.07064,1.93856,,,-13.02765,0.29382,0.2579,1.69912,0.03856
-15.53217,0.05344,0.03382,0.19209,0.01965,,,-18.10868,0.02628,0.0724,1.9769,,,-12.99265,0.30082,0.2634,1.77224,0.03952
-15.49817,0.05696,0.03953,0.21914,0.0239,,,-18.06568,0.02849,0.07417,2.00972,,,-12.95765,0.30812,0.26996,1.85024,0.04068
-15.46417,0.06068,0.04766,0.25432,0.02958,,,-18.02368,0.03098,0.07525,2.0347,,,-12.92165,0.31538,0.27766,1.93072,0.04216
-15.43017,0.06472,0.05821,0.2971,0.0364,,,-17.98068,0.03378,0.07531,2.05519,,,-12.88665,0.32228,0.28658,2.01128,0.04408
-15.39617,0.06916,0.07117,0.34622,0.044,,,-17.93868,0.03698,0.07432,2.07972,,,-12.85165,0.32862,0.29684,2.09056,0.04648
-15.36217,0.07392,0.08647,0.39958,0.05192,,,-17.89568,0.04069,0.07252,2.11686,,,-12.81665,0.33428,0.30848,2.1688,0.04944
